expediente|cod_plan|des_plan|anio_apertura_expediente|exp_cerrado|exp_trasladado|tipo_traslado|exp_bloqueado|abandona|anio_convocatoria_acceso|convocatoria_acceso|acceso|des_acceso|sub_acceso|des_subacesso|nota_acceso|nota_admision_def|centro_escolar_acceso|sexo|fecha_nacimiento|cod_provincia|provincia|cod_municipio|municipio
1292|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2008-09|JUN|1|Selectividad|1|LOGSE|7.56|7.56|131-I.E.S. CAROLINA CORONADO|H|1991-03-21|6.0|BADAJOZ|1.0|BADAJOZ
1293|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|5.498|8.398|138-I.E.S. SAN JOSÉ (Villanueva)|H|1999-10-28|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
1294|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|8.594|11.494|235-SAGRADO CORAZÓN DE JESÚS (Cá)|H|2000-08-19|10.0|CÁCERES|1.0|CÁCERES
1295|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|7.825|11.125|220-I.E.S. UNIVERSIDAD LABORAL|H|2000-09-26|10.0|CÁCERES|1.0|CÁCERES
1296|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|6.485|8.135|238-COLEGIO LICENCIADOS REUNIDOS|H|2000-06-22|6.0|BADAJOZ|1.0|BADAJOZ
1299|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|S|I|N|S|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|6.344|7.544|206-I.E.S. SAN PEDRO DE ALCÁNTARA|H|2000-11-11|10.0|CÁCERES|1.0|CÁCERES
1305|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2015-16|JUN|3|Formación Profesional|1|Ciclos formativos|6.0|6.0|202-I.E.S. JAVIER GARCÍA TÉLLEZ|H|1993-12-05|10.0|CÁCERES|1.0|CÁCERES
1307|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.931|5.931||H|1998-08-21|11.0|CÁDIZ|1.0|CÁDIZ
1309|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|6.018|6.018|183-I.E.S. TIERRA DE BARROS|H|2000-05-11|6.0|BADAJOZ|10.0|ACEUCHAL
1310|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|JUN|3|Formación Profesional|1|Ciclos formativos|6.54|6.54||H|1995-07-26|6.0|BADAJOZ|95.0|BIENVENIDA
1311|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|JUN|3|Formación Profesional|1|Ciclos formativos|7.73|7.73|508-COLEGIO F.P. EDUCATEC|H|1997-02-01|10.0|CÁCERES|1.0|CÁCERES
1312|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|5.9|5.9|141-I.E.S. RODRÍGUEZ MOÑINO|H|1999-07-17|6.0|BADAJOZ|1.0|BADAJOZ
1313|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2000-01|SEP|3|Formación Profesional|2|Formación Profesional II|7.0|7.0|240-I.E.S. ÁGORA|H|1980-09-29|10.0|CÁCERES|584.0|PLASENCIA
1315|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|5.135|5.135|159-SALESIANO RAMÓN IZQUIERDO|H|1998-09-28|6.0|BADAJOZ|1.0|BADAJOZ
1316|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2014-15|JUN|1|Selectividad|5|LOE (Grados)|5.454|5.454|132-I.E.S. BIOCLIMÁTICO|H|1996-11-21|6.0|BADAJOZ|1.0|BADAJOZ
1318|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|S|I|N|S|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|5.375|5.375|237-COLEGIO SANTA CECILIA|H|2000-02-17|10.0|CÁCERES|1.0|CÁCERES
1319|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|S|E|N|S|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|5.604|6.254|229-COLEGIO LA ASUNCIÓN (Cáceres)|H|1999-10-28|10.0|CÁCERES|1.0|CÁCERES
1320|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|5.698|7.048|146-I.E.S. JOSÉ MANZANO|H|1999-05-29|6.0|BADAJOZ|215.0|DON BENITO
1321|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.022|6.022|234-COLEGIO SAN ANTONIO DE PADUA|H|1992-09-03|10.0|CÁCERES|1.0|CÁCERES
1322|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|6.192|6.192|230-I.E.S. EL BROCENSE|H|1994-11-14|10.0|CÁCERES|1.0|CÁCERES
1324|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2014-15|JUN|3|Formación Profesional|2|Formación Profesional II|7.07|7.07|508-COLEGIO F.P. EDUCATEC|H|1994-06-14|10.0|CÁCERES|1.0|CÁCERES
1325|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|7.0|8.55|232-I.E.S. PROFESOR HERNÁNDEZ PACHECO|H|2000-02-02|10.0|CÁCERES|1.0|CÁCERES
1328|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|6.152|6.152|230-I.E.S. EL BROCENSE|H|2000-08-16|10.0|CÁCERES|1.0|CÁCERES
1331|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|6.618|6.618|114-I.E.S. PEDRO DE VALDIVIA|H|2000-10-05|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
1333|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2008-09|JUN|1|Selectividad|1|LOGSE|6.41|6.41|235-SAGRADO CORAZÓN DE JESÚS (Cá)|H|1991-06-29|10.0|CÁCERES|1.0|CÁCERES
1334|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|5.997|5.997|106-I.E.S. SUÁREZ DE FIGUEROA|H|1998-09-23|6.0|BADAJOZ|365.0|LLERENA
1335|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|6.414|7.414|216-I.E.S. AUGUSTÓBRIGA|D|2000-01-15|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
1339|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|6.008|8.808|144-ESC. VIRGEN DE GUADALUPE (Ba)|H|1999-12-16|6.0|BADAJOZ|1.0|BADAJOZ
1340|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|6.648|8.098|220-I.E.S. UNIVERSIDAD LABORAL|H|2000-12-27|10.0|CÁCERES|1.0|CÁCERES
1341|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|6.348|8.348|113-I.E.S. EL POMAR|H|2000-03-14|6.0|BADAJOZ|75.0|BARCARROTA
1342|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|5.919|8.719|205-I.E.S. AL-QÁZERES|H|2000-05-19||||
1343|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.847|7.147|182-I.E.S. QUINTANA DE LA SERENA|H|2000-01-07|6.0|BADAJOZ|725.0|VALLE DE LA SERENA
1344|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.559|6.659|231-I.E.S. NORBA CAESARINA|H|2000-01-11|10.0|CÁCERES|1.0|CÁCERES
1346|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|5.376|6.526|203-I.E.S. ALAGÓN|H|1999-09-15|10.0|CÁCERES|264.0|CORIA
1347|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.702|6.952|235-SAGRADO CORAZÓN DE JESÚS (Cá)|H|2000-02-06|10.0|CÁCERES|1.0|CÁCERES
1348|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|6.249|8.474|230-I.E.S. EL BROCENSE|H|2000-04-26|10.0|CÁCERES|1.0|CÁCERES
1349|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.611|6.711|240-I.E.S. ÁGORA|H|2000-01-19|10.0|CÁCERES|1.0|CÁCERES
1350|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|6.332|7.332||H|2000-05-29|6.0|BADAJOZ|740.0|VILLAFRANCA DE LOS BARROS
1351|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|6.333|8.009|124-I.E.S. EUGENIO HERMOSO|H|2000-11-12|6.0|BADAJOZ|245.0|FREGENAL DE LA SIERRA
1353|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.864|8.964|133-I.E.S. LUIS CHAMIZO|H|2000-02-05|6.0|BADAJOZ|600.0|SANTA AMALIA
1354|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.325|6.425|162-I.E.S. ZURBARÁN (Badajoz)|H|1999-01-08|6.0|BADAJOZ|1.0|BADAJOZ
1355|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|S|I|N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|6.193|7.843|145-I.E.S. LOS MORISCOS|D|2000-10-12|6.0|BADAJOZ|340.0|HORNACHOS
1356|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.325|6.525|225-I.E.S. JARANDA|H|2000-06-19|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
1357|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2016-17|JUN|1|Selectividad|6|Bachillerato LOMCE|6.844|9.244|108-I.E.S. MAESTRO DOMINGO CÁCERES|H|1999-05-24|41.0|SEVILLA|1.0|SEVILLA
1358|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|JUN|3|Formación Profesional|2|Formación Profesional II|7.765|7.765||H|1998-05-17|8.0|BARCELONA|1.0|BARCELONA
1359|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|6.548|8.798|117-I.E.S. ARROYO HARNINA|H|2000-03-05|6.0|BADAJOZ|55.0|ALMENDRALEJO
1360|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|S|I|N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.302|6.502|237-COLEGIO SANTA CECILIA|D|2000-07-22|6.0|BADAJOZ|445.0|LA NAVA DE SANTIAGO
1361|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|S|I|N|S|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|6.686|7.736|170-I.E.S. SANTA EULALIA|H|1998-11-10|6.0|BADAJOZ|410.0|MÉRIDA
1362|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|6.061|8.411||H|2000-01-28|28.0|MADRID|715.0|TORREJÓN DE LA CALZADA
1363|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2013-14|JUN|10|Traslado de Expediente (Estudios Españoles)|2|Formación Profesional||||H|1992-03-11|6.0|BADAJOZ|1.0|BADAJOZ
1364|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|6.268|6.268|212-I.E.S. MAESTRO GONZALO KORREAS|H|2000-09-08|10.0|CÁCERES|408.0|JARAÍZ DE LA VERA
1366|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.882|5.882|212-I.E.S. MAESTRO GONZALO KORREAS|H|2000-01-23|10.0|CÁCERES|408.0|JARAÍZ DE LA VERA
1367|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.964|5.964|224-I.E.S. TURGALIUM|D|2000-10-08|10.0|CÁCERES|49.0|ALDEA DEL OBISPO, LA
1368|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.393|6.393|114-I.E.S. PEDRO DE VALDIVIA|H|1999-02-19|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
1370|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.986|5.986|113-I.E.S. EL POMAR|H|1994-01-14|6.0|BADAJOZ|105.0|BURGUILLOS DEL CERRO
1372|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.164|5.164|172-COL. Nª. Sª. DEL CARMEN (Vfca)|H|2000-10-18|6.0|BADAJOZ|604.0|SANTA MARTA
1373|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.416|5.416|204-I.E.S. VIRGEN DEL PUERTO|H|1999-04-08|10.0|CÁCERES|584.0|PLASENCIA
1374|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.672|5.672|174-I.E.S. SIERRA CALERA|H|1999-07-14|6.0|BADAJOZ|604.0|SANTA MARTA
1376|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|S|I|N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.516|5.516|235-SAGRADO CORAZÓN DE JESÚS (Cá)|H|1999-06-07||||
1377|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|S|I|N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.507|5.507|201-I.E.S. ZURBARÁN (Navalmoral)|H|2000-04-27|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
1378|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|S|2017-18|EXT|1|Selectividad|6|Bachillerato LOMCE|5.811|5.811|229-COLEGIO LA ASUNCIÓN (Cáceres)|H|2000-09-06|10.0|CÁCERES|1.0|CÁCERES
1379|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|S|I|N|S|2017-18|JUN|1|Selectividad|6|Bachillerato LOMCE|5.943|7.443|110-I.E.S. MELÉNDEZ VALDÉS|H|2000-03-15|6.0|BADAJOZ|560.0|RIBERA DEL FRESNO
1380|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2018-19|N|N||N|N|2015-16|EXT|1|Selectividad|5|LOE (Grados)|6.774|6.774|208-I.E.S. G. TORRENTE BALLESTER|H|1998-10-29|28.0|MADRID|1.0|MADRID
1385|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|S|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|6.832|8.382|162-I.E.S. ZURBARÁN (Badajoz)|H|2001-09-23|6.0|BADAJOZ|1.0|BADAJOZ
1387|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|S|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|7.184|9.934|177-I.E.S. TAMUJAL|D|2001-01-22|6.0|BADAJOZ|60.0|ARROYO DE SAN SERVÁN
1395|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|S|E|N|S|2017-18|JUN|3|Formación Profesional|1|Ciclos formativos|7.42|7.42|144-ESC. VIRGEN DE GUADALUPE (Ba)|H|1996-12-24|6.0|BADAJOZ|1.0|BADAJOZ
1398|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|3|Formación Profesional|2|Formación Profesional II|8.08|8.08|240-I.E.S. ÁGORA|H|1996-09-10|10.0|CÁCERES|1.0|CÁCERES
1405|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|7.186|10.386|104-I.E.S. SANTIAGO APÓSTOL|H|2001-02-25|6.0|BADAJOZ|55.0|ALMENDRALEJO
1412|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|7.248|9.073|223-I.E.S. SAN MARTÍN|H|2001-07-20|10.0|CÁCERES|712.0|TALAYUELA
1417|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|S|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|6.423|7.098|231-I.E.S. NORBA CAESARINA|H|2001-03-01|10.0|CÁCERES|1.0|CÁCERES
1423|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|5.981|7.281|116-I.E.S. FRANCISCO VERA|H|2001-05-18|6.0|BADAJOZ|765.0|VILLANUEVA DEL FRESNO
1424|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|S|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|6.064|7.214|209-I.E.S. LOUSTAU-VALVERDE|H|2001-01-17|10.0|CÁCERES|804.0|VALENCIA DE ALCÁNTARA
1429|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|6.125|7.725|127-I.E.S. VEGAS BAJAS|H|2000-07-04|6.0|BADAJOZ|435.0|MONTIJO
1436|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|S|I|N|S|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|6.109|6.684|163-I.E.S. VIRGEN DE SOTERRAÑO|H|2001-06-10|6.0|BADAJOZ|50.0|ALMENDRAL
1437|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|6.799|7.949|240-I.E.S. ÁGORA|H|2001-05-20|10.0|CÁCERES|1.0|CÁCERES
1454|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|7.25|9.075|139-I.E.S. ENRIQUE DÍEZ CANEDO|H|2001-11-01|6.0|BADAJOZ|73.0|BARBAÑO
1455|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|7.782|11.182|183-I.E.S. TIERRA DE BARROS|H|2001-08-23|6.0|BADAJOZ|10.0|ACEUCHAL
1456|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|9.306|12.356|166-I.E.S. BENAZAIRE|D|2001-09-01|6.0|BADAJOZ|310.0|HERRERA DEL DUQUE
1457|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|7.527|8.627|187-I.E.S. CIUDAD JARDÍN|H|2001-05-23|6.0|BADAJOZ|1.0|BADAJOZ
1458|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|3|Formación Profesional|1|Ciclos formativos|7.54|7.54|240-I.E.S. ÁGORA|H|1998-04-05|10.0|CÁCERES|1.0|CÁCERES
1477|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|5.75|6.95|204-I.E.S. VIRGEN DEL PUERTO|H|2001-06-19|10.0|CÁCERES|101.0|EL BATÁN
1480|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|5.983|8.483|120-I.E.S. PUENTE AJUDA|H|2000-03-13|6.0|BADAJOZ|470.0|OLIVENZA
1481|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2016-17|JUN|3|Formación Profesional|1|Ciclos formativos|6.92|6.92|240-I.E.S. ÁGORA|H|1997-08-03|10.0|CÁCERES|1.0|CÁCERES
1485|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|5.779|6.779|119-I.E.S. DONOSO CORTÉS|H|2000-08-10|6.0|BADAJOZ|215.0|DON BENITO
1486|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|S|2016-17|JUN|1|Selectividad|6|Bachillerato LOMCE|6.674|6.674|246-I.E.S. CAURIUM|H|1999-01-12|10.0|CÁCERES|264.0|CORIA
1488|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|S|2018-19|JUN|3|Formación Profesional|1|Ciclos formativos|6.47|6.47|508-COLEGIO F.P. EDUCATEC|H|1997-10-16|10.0|CÁCERES|1.0|CÁCERES
1489|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|6.974|8.224||H|2001-01-09|28.0|MADRID|370.0|LEGANÉS
1490|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|N|2015-16|EXT|1|Selectividad|5|LOE (Grados)|6.167|6.167|125-I.E.S. RAMÓN CARANDE|H|1998-12-04|6.0|BADAJOZ|1.0|BADAJOZ
1491|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2019-20|N|N||N|S|2018-19|JUN|1|Selectividad|6|Bachillerato LOMCE|5.959|9.409|134-COLEGIO CLARET|H|2001-06-21|6.0|BADAJOZ|215.0|DON BENITO
